72시간 안	NNG
7분	NNG
7시간	NNG
7시간 20분	NNG
7시간10분	NNG
7시간30분	NNG
7시간40분	NNG
7시간여 만	NNG
7시간짜리	NNG
7초	NNG
800시간	NNG
80분	NNG
80분 동안	NNG
80분짜리	NNG
80시간	NNG
88분동안	NNG
89분	NNG
89분동안	NNG
8분	NNG
8분 내	NNG
8시간	NNG
8시간 20분	NNG
8시간40분	NNG
8시간여	NNG
8초 동안	NNG
90분 동안	NNG
90분대	NNG
90분동안	NNG
90분짜리	NNG
90초 이내	NNG
91분짜리	NNG
95분	NNG
9분	NNG
9분 40초짜리	NNG
9분 41초	NNG
9분 만	NNG
9분여만	NNG
9시간	NNG
9시간 만	NNG
9시간여 동안	NNG
금일 오전	NNG
낮	NNG
낮 동안	NNG
대낮	NNG
대략 1시간∼1시간30분 동안	NNG
두 시간	NNG
두 시간 만	NNG
두 시간만	NNG
두시간 동안	NNG
두시간 반짜리	NNG
반나절	NNG
밤	NNG
밤 10시부터 새벽 2시	NNG
밤낮	NNG
밤늦게까지	NNG
밤부터	NNG
밤새	NNG
밤중	NNG
백분동안	NNG
"사, 오십분쯤"	NNG
새벽	NNG
새벽까지	NNG
새벽내내	NNG
세시간	NNG
십분	NNG
십분만	NNG
십분짜리	NNG
아침	NNG
야간	NNG
약 10시간	NNG
약 10초	NNG
약 1시간	NNG
약 1시간만	NNG
약 2시간 30분 만	NNG
약 2시간 동안	NNG
약 30분 만	NNG
약 3분	NNG
약 3시간 반 뒤	NNG
약 3초	NNG
약 4시간 가량	NNG
약 4시간 동안	NNG
약 50분	NNG
약 55분	NNG
약 5시간 동안	NNG
약 6분	NNG
약 7분간	NNG
약 7시간 동안	NNG
열다섯시간 이상	NNG
오분만	NNG
오전	NNG
오전 10∼11시	NNG
AM 10:00	NNG
오전 1시 7분∼4시 27분	NNG
오전 1시∼오전 7시	NNG
오전 2시 11분∼3시 23분	NNG
오전 4∼7시	NNG
오전 6시부터 오후 5시 30분까지	NNG
오전 6시부터 오후 6시까지	NNG
오전 6시부터 오후 8시까지	NNG
오전 8시30분부터 오후 4시까지	NNG
오전 8시부터 오후 5시30분까지	NNG
오전 9시∼오후 5시30분	NNG
오전 9시부터 오후 6시30분까지	NNG
오후	NNG
오후 1시께부터	NNG
PM 2:00	NNG
오후 2시 10분부터 오후 3시까지	NNG
오후 2시~6시	NNG
오후 3∼4시	NNG
오후 3∼5시께	NNG
오후 3시 10분께까지	NNG
오후 4∼5시	NNG
오후 5시까지	NNG
오후까지	NNG
오후께	NNG
오후부터	NNG
이날 오전	NNG
이날 오후	NNG
일분	NNG
일분정도로	NNG
일초	NNG
자정부터 새벽 5시까지	NNG
저녁	NNG
전반	NNG
전반 14분	NNG
전반 15분	NNG
전반 17분	NNG
전반 21분	NNG
전반 23분	NNG
전반 31분	NNG
전반 34분	NNG
전반 38분	NNG
전반 40분	NNG
전반 41분	NNG
전반 43분	NNG
전반 6분	NNG
점심	NNG
점심시간	NNG
주간	NNG
지난 16일 한밤중	NNG
지난밤	NNG
총 5분만	NNG
총 6~10시간 가량	NNG
총 8분짜리	NNG
하룻밤	NNG
한 10분쯤	NNG
한 20분	NNG
한 20분 정도	NNG
한 30분	NNG
한 30분정도까지	NNG
한 3시간 반짜리	NNG
한 5분만	NNG
한 밤 중	NNG
한 시간	NNG
한 시간가량	NNG
한 시간만	NNG
한 시간여 동안	NNG
한15분	NNG
한밤중	NNG
한시간	NNG
한시간 30분	NNG
한시간 가량	NNG
한시간 이십분	NNG
한시간반동안	NNG
후반	NNG
후반 19분	NNG
후반 20여분	NNG
후반 33분	NNG
간밤	NNG
그날밤	NNG
그밤	NNG
긴밤	NNG
날낮	NNG
날밤	NNG
두시	NNG
몇시간	NNG
밤길	NNG
밤새껏	NNG
분	NNG
분간	NNG
시	NNG
시간	NNG
시간전	NNG
시반	NNG
십분전	NNG
십여분	NNG
아홉시	NNG
여덟시간	NNG
여분	NNG
열한시	NNG
오전시	NNG
오후시	NNG
이브닝	NNG
이초	NNG
자정	NNG
저녁나절	NNG
점심때	NNG
정오	NNG
초	NNG
초반	NNG
한낮	NNG
한밤쯤	NNG
한시간정	NNG
2020년	NNG


1일	NNG
2일	NNG
3일	NNG
4일	NNG
5일	NNG
6일	NNG
7일	NNG
8일	NNG
9일	NNG
10일	NNG
11일	NNG
12일	NNG
13일	NNG
14일	NNG
15일	NNG
16일	NNG
17일	NNG
18일	NNG
19일	NNG
20일	NNG
21일	NNG
22일	NNG
23일	NNG
24일	NNG
25일	NNG
26일	NNG
27일	NNG
28일	NNG
29일	NNG
30일	NNG
31일	NNG
1월	NNG
2월	NNG
3월	NNG
4월	NNG
5월	NNG
6월	NNG
7월	NNG
8월	NNG
9월	NNG
10월	NNG
11월	NNG
12월	NNG
예매	NNG
